municipio;codigo_ibge;tipo_captacao;nome_sistema;latitude;longitude;fonte;observacao
Alto Boa Vista;5100359;subterraneo;Ponto 43;-11.070670;-51.250530;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 61;-11.402780;-51.265300;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2016
Alto Boa Vista;5100359;subterraneo;Ponto 41;-11.403890;-51.242480;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2016
Alto Boa Vista;5100359;subterraneo;Ponto 53;-11.401540;-51.265370;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 63;-11.403380;-51.265260;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2016
Alto Boa Vista;5100359;subterraneo;Ponto 49;-11.085780;-51.255340;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Alto Boa Vista;5100359;subterraneo;Ponto 59;-11.402830;-51.265730;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Alto Boa Vista;5100359;subterraneo;Ponto 54;-11.401990;-51.265300;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2016
Alto Boa Vista;5100359;subterraneo;Ponto 55;-11.402230;-51.265370;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2016
Alto Boa Vista;5100359;subterraneo;Ponto 56;-11.402060;-51.265390;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2017
Alto Boa Vista;5100359;subterraneo;Ponto 52;-11.401480;-51.265310;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2016
Alto Boa Vista;5100359;subterraneo;Ponto 38;-11.074720;-51.235850;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 45;-11.082190;-51.253430;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 58;-11.402500;-51.265320;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 60;-11.403090;-51.265900;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 66;-11.362110;-51.241450;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2017
Alto Boa Vista;5100359;subterraneo;Ponto 47;-11.080240;-51.253220;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Alto Boa Vista;5100359;subterraneo;Ponto 51;-11.090340;-51.264410;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2017
Alto Boa Vista;5100359;subterraneo;Ponto 77;-11.394280;-51.280780;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2016
Alto Boa Vista;5100359;subterraneo;Ponto 86;-11.393370;-51.282040;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 71;-11.352470;-51.234670;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Alto Boa Vista;5100359;subterraneo;Ponto 84;-11.395810;-51.281980;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Alto Boa Vista;5100359;subterraneo;Ponto 74;-11.094950;-51.225830;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 75;-11.394960;-51.280020;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2016
Alto Boa Vista;5100359;subterraneo;Ponto 83;-11.400550;-51.280760;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2016
Alto Boa Vista;5100359;subterraneo;Ponto 69;-11.354190;-51.232770;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 70;-11.351990;-51.232680;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 73;-11.344980;-51.242580;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 67;-11.354900;-51.232860;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 78;-11.370160;-51.225600;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Alto Boa Vista;5100359;subterraneo;Ponto 80;-11.352550;-51.280390;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 94;-11.390250;-51.241330;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2016
Alto Boa Vista;5100359;subterraneo;Ponto 76;-11.394970;-51.280150;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 68;-11.353870;-51.283740;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2016
Alto Boa Vista;5100359;subterraneo;Ponto 92;-11.400540;-51.244090;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 72;-11.351430;-51.243630;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Alto Boa Vista;5100359;subterraneo;Ponto 90;-11.402300;-51.245460;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2016
Alto Boa Vista;5100359;subterraneo;Ponto 91;-11.400920;-51.243850;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Alto Boa Vista;5100359;subterraneo;Ponto 85;-11.395630;-51.280810;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Alto Boa Vista;5100359;subterraneo;Ponto 89;-11.402220;-51.241140;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 87;-11.402100;-51.285150;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 88;-11.401700;-51.240390;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2016
Alto Boa Vista;5100359;subterraneo;Ponto 79;-11.362540;-51.282210;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 81;-11.401970;-51.280630;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 93;-11.394900;-51.242770;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Alto Boa Vista;5100359;subterraneo;Ponto 2;-11.404490;-51.228220;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Alto Boa Vista;5100359;subterraneo;Ponto 4;-11.522210;-52.040060;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2017
Alto Boa Vista;5100359;subterraneo;Ponto 3;-11.534540;-51.540440;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Conquista D'Oeste;5103361;subterraneo;Ponto 1;-14.603425;-59.139257;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Conquista D'Oeste;5103361;superficial;FAZENDA VALE DA LUA;-14.686220;-59.195282;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Conquista D'Oeste;5103361;superficial;FAZENDA EL SHADAY;-14.486522;-59.444805;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Conquista D'Oeste;5103361;subterraneo;Ponto 1;-14.643475;-59.187608;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Conquista D'Oeste;5103361;subterraneo;Ponto 1;-14.620803;-59.197978;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Conquista D'Oeste;5103361;superficial;FAZENDA MONTE BELO;-14.682525;-59.296797;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Conquista D'Oeste;5103361;superficial;FAZENDA BELA VISTA;-14.700028;-59.294447;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Conquista D'Oeste;5103361;subterraneo;Ponto 1;-14.504985;-59.334412;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Conquista D'Oeste;5103361;subterraneo;Ponto 1;-14.504877;-59.441683;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Conquista D'Oeste;5103361;subterraneo;Ponto 1;-14.620817;-59.568155;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Ipiranga do Norte;5104526;subterraneo;JANETE- 296;-12.145217;-56.145217;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;JANETE- IPES 432;-12.237882;-56.147008;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;JANETE PALMEIRAS 576;-12.238619;-56.147212;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;JANETEE IPES 949;-12.238797;-56.151311;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;JANETE PALMEIRAS 670;-12.239007;-56.149047;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 148;-12.240000;-56.150000;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 47;-12.150000;-56.230000;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 080- Marilange;-12.150000;-56.250000;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 069- Diane;-12.150000;-56.240000;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Janete- Casa 418;-12.239494;-56.146586;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;JANETE PEQUIS 41;-12.236110;-56.145227;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 128- Célia;-12.243489;-56.148292;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;JANETE SIBIPIRUNAS 685;-12.237887;-56.150157;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 02- Célia;-12.245780;-56.154870;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 134- Célia;-12.254165;-56.147674;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 041- Célia;-12.243216;-56.146941;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Emerson Farmacia;-12.238983;-56.152137;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Janete- Casa 374;-12.239326;-56.146093;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 143;-12.120000;-56.230000;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Janete Rio Branco 1372;-12.243701;-56.151922;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 085- Célia;-12.245693;-56.144530;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 089- Célia;-12.244306;-56.145524;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Janete- Casa 358;-12.239494;-56.146608;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Janete Projetada 340;-12.245871;-56.124588;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Janete- Casa 330;-12.239431;-56.146415;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 08;-12.230000;-56.150000;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Aline Sicredi;-12.245148;-56.145496;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Janete Pequis 1015;-12.237662;-56.152523;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 56- Célia;-12.245138;-56.149755;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 123- Célia;-12.247444;-56.150914;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 145- Célia;-12.254277;-56.148840;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Janete Rio Branco 1442;-12.246763;-56.151203;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Janete Pequis, n.º 1096;-12.237725;-56.152995;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;JANETE -FORTALEZA 440;-12.240147;-56.146665;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;JANETE- RUA DOS IPES 748;-12.243450;-56.459140;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 106- Célia;-12.242265;-56.145614;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 136- Célia;-12.254186;-56.147684;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 144- Célia;-12.250846;-56.150197;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 135- Célia;-12.254081;-56.147030;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 066- Célia;-12.241529;-56.154494;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;JANETE RUA DOS IPES 637;-12.238105;-56.147588;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;JANETE PEQUIS 900;-12.237436;-56.151362;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;JANETE SIBIPIRUNAS 672;-12.237709;-56.149224;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;JANETE- FORTALEZA 863;-12.243942;-56.145817;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 65- Célia;-12.244205;-56.144981;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Ipiranga do Norte;5104526;subterraneo;Familia 111- Célia;-12.244781;-56.147942;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Nobres;5105903;subterraneo;Ponto 1;-14.590000;-55.981944;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.588056;-55.986667;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.597222;-55.008611;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.599722;-55.008889;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.586667;-55.996667;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.594444;-56.019444;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.575006;-55.991116;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.589147;-56.001766;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.578816;-55.998638;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.570245;-55.987991;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.574629;-55.986500;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;superficial;HILTON M DE SOUZA;-14.590105;-56.004471;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.556390;-55.978123;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.557877;-55.976376;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.588889;-55.995278;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.597500;-55.009722;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.589722;-56.026667;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.594197;-56.016944;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.585833;-56.043889;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.569380;-55.987057;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.592443;-56.005959;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.593575;-56.010063;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.591148;-55.994827;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nobres;5105903;subterraneo;Ponto 1;-14.000000;-55.986164;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2019
Nova Ubiratã;5106240;subterraneo;Ponto 1;-13.028760;-55.258353;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2021
Nova Ubiratã;5106240;subterraneo;Ponto 3;-13.028700;-55.255496;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2021
Nova Ubiratã;5106240;subterraneo;Ponto 8;-13.130359;-55.250505;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2021
Nova Ubiratã;5106240;subterraneo;Ponto 5;-13.035895;-55.244859;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2021
Nova Ubiratã;5106240;subterraneo;Ponto 6;-13.036129;-55.241779;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2021
Sinop;5107909;subterraneo;Ponto 1;-11.868515;-55.513649;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2018
Sinop;5107909;subterraneo;Ponto 1;-11.839287;-55.513649;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2018
Sinop;5107909;subterraneo;Ponto 1;-11.839287;-55.546772;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2018
Sorriso;5107925;subterraneo;Ponto 1;-12.542034;-55.732580;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Sorriso;5107925;subterraneo;JUSARA LAUERMANN SANTI;-12.540000;-55.730000;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Sorriso;5107925;subterraneo;PATRÍCIA MENEZES DE SÁ SANTOS;-12.551859;-55.739428;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
